region;district;community
Edo;Egor;Okhoro Ward
Edo;Egor;Ugbowo Ward
Edo;Egor;Useh Ward
Edo;Egor;Uselu 2 Ward
Edo;Egor;Uwelu Ward
Edo;Esan Central;Ewu Ward
Edo;Esan Central;Ikekato Ward
Edo;Esan Central;Otoruwa Ward 1
Edo;Esan Central;Otoruwa Ward 2
Edo;Esan Central;Ugbegun/Ebudin Ward
Edo;Esan Central;Uneah Ward
Edo;Esan Central;Uwessan Ward 1
Edo;Esan Central;Uwessan Ward 2
Edo;Esan North-East;Arue Ward
Edo;Esan North-East;Efandion Ward
Edo;Esan North-East;Egbele Ward
Edo;Esan North-East;Ewoyi 1 Ward
Edo;Esan North-East;Idumu-Okojie Ward
Edo;Esan North-East;Obeidu Ward
Edo;Esan North-East;Obiyon/Amedokhian Ward
Edo;Esan North-East;Uzea Ward
Edo;Esan South-East;Emu Ward
Edo;Esan South-East;Ewatto Ward
Edo;Esan South-East;Ewohimi 2 Ward
Edo;Esan South-East;Illushi 1 Ward
Edo;Esan South-East;Ohordua Ward
Edo;Esan South-East;Oria Ward
Edo;Esan South-East;Ubiaja 1 Ward
Edo;Esan South-East;Ubiaja 2 Ward
Edo;Esan South-East;Ugboha Ward
Edo;Esan West;Egoro/Idoa Ward
Edo;Esan West;Emaudo Ward
Edo;Esan West;Emuhi/Ukpenu Ward
Edo;Esan West;Esan West Unknown Ward
Edo;Esan West;Illeh/ Eko-Ine Ward
Edo;Esan West;Iruekpen Ward
Edo;Esan West;Ogwa/Ujiogba Ward
Edo;Esan West;Uhiele Ward
Edo;Etsako Central;Anegbette Ward
Edo;Etsako Central;Iraokhor Ward
Edo;Etsako Central;Iviadachi Ward
Edo;Etsako Central;Iviarua Ward
Edo;Etsako Central;Ivinone Ward
Edo;Etsako Central;Ogbona Ward
Edo;Etsako Central;Oghomere Ward
Edo;Etsako Central;Osomegbe Ward
Edo;Etsako Central;Udochi Ward
Edo;Etsako Central;Ugbekpe Ward
Edo;Etsako East;Afokpella Ward
Edo;Etsako East;Agenebode Ward
Edo;Etsako East;Egori Ward
Edo;Etsako East;Iddo Ward
Edo;Etsako East;Imiegba Ward
Edo;Etsako East;Iviari Ward
Edo;Etsako East;Iviukwe Ward
Edo;Etsako East;Ogute Ward
Edo;Etsako East;Okhashie Ward
Edo;Etsako East;Okpekpe Ward
Edo;Etsako West;Anwain Ward
Edo;Etsako West;Auchi 3 Ward
Edo;Etsako West;Auchi 4 Ward
Edo;Etsako West;Aviele Ward
Edo;Etsako West;Jagbe Ward
Edo;Etsako West;South Ibie Ward
Edo;Etsako West;Uzairue N E Ward
Edo;Etsako West;Uzairue N W Ward
Edo;Etsako West;Uzairue S E Ward
Edo;Etsako West;Uzairue S W Ward
Edo;Igueben;Amahor/Ugun Ward
Edo;Igueben;Ebelle Ward
Edo;Igueben;Eguare Ward
Edo;Igueben;Ekekhen Ward
Edo;Igueben;Idumeka Ward
Edo;Igueben;Okalo Ward
Edo;Ikpoba-Okha;Aduwawa/ Evbmodu Ward
Edo;Ikpoba-Okha;Evboriaria/Gorretti Ward
Edo;Ikpoba-Okha;Idogbo/Ukhiri Ward
Edo;Ikpoba-Okha;Ihinmwinhin Ward
Edo;Ikpoba-Okha;Obayantor/OghegheWard
Edo;Ikpoba-Okha;Ogbeson Ward
Edo;Ikpoba-Okha;Ologbo Ward
Edo;Ikpoba-Okha;Oregbeni Ward
Edo;Ikpoba-Okha;St Saviour Ward
Edo;Ikpoba-Okha;Ugbekun Ward
Edo;Ikpoba-Okha;Ute/Iwogban Ward
Edo;Oredo;Oredo Ward 1
Edo;Oredo;Oredo Ward 10
Edo;Oredo;Oredo Ward 11
Edo;Oredo;Oredo Ward 12
Edo;Oredo;Oredo Ward 2
Edo;Oredo;Oredo Ward 3
Edo;Oredo;Oredo Ward 4
Edo;Oredo;Oredo Ward 5
Edo;Oredo;Oredo Ward 6
Edo;Oredo;Oredo Ward 7
Edo;Oredo;Oredo Ward 8
Edo;Oredo;Oredo Ward 9
Edo;Orhionmwon;Abiokunla 1 Ward
Edo;Orhionmwon;Abiokunla 2 Ward
Edo;Orhionmwon;Evboesi Ward
Edo;Orhionmwon;Igbanke East Ward
Edo;Orhionmwon;Iyoba Ward
Edo;Orhionmwon;Ugbeka Ward
Edo;Orhionmwon;Ugboko Ward
Edo;Orhionmwon;Ugu Ward
Edo;Orhionmwon;Ukpato Ward
Edo;Orhionmwon;Urhonigbe Ward
Edo;Ovia North-East;Adolor Ward
Edo;Ovia North-East;Iguoshodin Ward
Edo;Ovia North-East;Isiuwa Ward
Edo;Ovia North-East;Itoka Ward
Edo;Ovia North-East;Oduna Ward
Edo;Ovia North-East;Ofunwengbe Ward
Edo;Ovia North-East;Oghede Ward
Edo;Ovia North-East;Okada  West Ward
Edo;Ovia North-East;Okada East Ward
Edo;Ovia North-East;Okokhuo Ward
Edo;Ovia North-East;Oluku Ward
Edo;Ovia North-East;Uhen Ward
Edo;Ovia North-East;Uhiere Ward
Edo;Ovia South-West;Iguobazuwa East Ward
Edo;Ovia South-West;Iguobazuwa West Ward
Edo;Ovia South-West;Nikorogha Ward
Edo;Ovia South-West;Ofunama Ward
Edo;Ovia South-West;Ora Ward
Edo;Ovia South-West;Siluko Ward
Edo;Ovia South-West;Udo Ward (Ovia South West)
Edo;Ovia South-West;Ugbogui Ward
Edo;Ovia South-West;Umaza Ward
Edo;Ovia South-West;Usen Ward
Edo;Owan East;4 Bimion Ward
Edo;Owan East;Emai 1 Ward
Edo;Owan East;Emai 2 Ward
Edo;Owan East;Ihievbe Ward
Edo;Owan East;Otuo 1 Ward
Edo;Owan East;Otuo 2 Ward
Edo;Owan East;Uokha/Ake Ward
Edo;Owan East;Warrake Ward
Edo;Owan West;Avbiosi Ward
Edo;Owan West;Eme-Ora/Oke Ward
Edo;Owan West;Eruere Ward
Edo;Owan West;Ogbagun/Iloje Ward
Edo;Owan West;Okpuje Ward
Edo;Owan West;Ozalla Ward
Edo;Owan West;Sabogidda-Ora Ward
Edo;Owan West;Sobe Ward
Edo;Owan West;Uhonmora Ward
Edo;Owan West;Uzebba 1 Ward
Edo;Owan West;Uzebba 2 Ward
Edo;Uhunmwonde;Egbede Ward
Edo;Uhunmwonde;Ehor Ward
Edo;Uhunmwonde;Igieduma Ward
Edo;Uhunmwonde;Irhue Ward
Edo;Uhunmwonde;Isi North Ward
Edo;Uhunmwonde;Isi South Ward
Edo;Uhunmwonde;Ohuan Ward
Edo;Uhunmwonde;Uhi Ward
Edo;Uhunmwonde;Umagbae North Ward
Edo;Uhunmwonde;Umagbae South Ward
Ekiti;Ado Ekiti;Ago Aduloju Ward
Ekiti;Ado Ekiti;Basiri Ward
Ekiti;Ado Ekiti;Ekute Ward
Ekiti;Ado Ekiti;Igirigiri Ward
Ekiti;Ado Ekiti;Ijigbo Ward
Ekiti;Ado Ekiti;Irona Wad
Ekiti;Ado Ekiti;Odo-Ado Ward
Ekiti;Ado Ekiti;Odo Ward
Ekiti;Ado Ekiti;Oke Ila Ward
Ekiti;Ado Ekiti;Okesa Ward
Ekiti;Ado Ekiti;Okeyinmi Ward
Ekiti;Ado Ekiti;Opopogboro Ward
Ekiti;Ado Ekiti;Ureje Ward
Ekiti;Aiyekire (Gbonyin);Agbado Ward 4
Ekiti;Aiyekire (Gbonyin);Aisegba Ward 10
Ekiti;Aiyekire (Gbonyin);Aisegba Ward 9
Ekiti;Aiyekire (Gbonyin);Egbe/Iro Ward 8
Ekiti;Aiyekire (Gbonyin);Ijan Ward 6
Ekiti;Aiyekire (Gbonyin);Iluomoba Ward 5
Ekiti;Aiyekire (Gbonyin);Imesi Ward 7
Ekiti;Aiyekire (Gbonyin);Ode Ward 1
Ekiti;Aiyekire (Gbonyin);Ode Ward 2
Ekiti;Aiyekire (Gbonyin);Ode Ward 3
Ekiti;Efon;Efon Ward 1
Ekiti;Efon;Efon Ward 10
Ekiti;Efon;Efon Ward 3
Ekiti;Efon;Efon Ward 4
Ekiti;Efon;Efon Ward 5
Ekiti;Efon;Efon Ward 6
Ekiti;Efon;Efon Ward 7
Ekiti;Efon;Efon Ward 8
Ekiti;Efon;Efon Ward 9
Ekiti;Ekiti East;Araromi Ward 3
Ekiti;Ekiti East;Ijero Ward 6
Ekiti;Ekiti East;Ikun Ward 5
Ekiti;Ekiti East;Ilasa Ward 10
Ekiti;Ekiti East;Ilasa Ward 11
Ekiti;Ekiti East;Ilisa Ward 8
Ekiti;Ekiti East;Iludofin Ward 9
Ekiti;Ekiti East;Isinbode Ward 12
Ekiti;Ekiti East;Iworo Ward 7
Ekiti;Ekiti East;Kota Ward 4
Ekiti;Ekiti East;Omuo-oke Ward 1
Ekiti;Ekiti East;Omuo-oke Ward 2
Ekiti;Ekiti South West;Aaye Ilawe Ward
Ekiti;Ekiti South West;Adin Ilawe Ward
Ekiti;Ekiti South West;Ifakin Ilawe Ward
Ekiti;Ekiti South West;Iro/Okeloye/Okepa Ward
Ekiti;Ekiti South West;Irorin Ilawe Ward
Ekiti;Ekiti South West;Odo Igbara Ward
Ekiti;Ekiti South West;Oke-emo Ilawe Ward
Ekiti;Ekiti South West;Oke-ode Igbaraodo Ward
Ekiti;Ekiti South West;Okebedo  Ward 1
Ekiti;Ekiti South West;Okebedo Ward 2
Ekiti;Ekiti South West;Okemi Ogotun Ward
Ekiti;Ekiti West;Aramoko Ward 1
Ekiti;Ekiti West;Aramoko Ward 2
Ekiti;Ekiti West;Erijyan Ward A
Ekiti;Ekiti West;Erijyan Ward B
Ekiti;Ekiti West;Erio Ward
Ekiti;Ekiti West;Ido-Ile Ward
Ekiti;Ekiti West;Ikogosi Ward
Ekiti;Ekiti West;Ipole-Iloro Ward
Ekiti;Ekiti West;Okemesi Ward A
Ekiti;Ekiti West;Okemesi Ward B
Ekiti;Emure;Ariyasi
Ekiti;Emure;Eporo
Ekiti;Emure;Idamudu
Ekiti;Emure;Odo-Emure Ibeji
Ekiti;Emure;Odo-Emure Ward 1
Ekiti;Emure;Odo-Emure Ward 2
Ekiti;Emure;Ogbontioro
Ekiti;Emure;Oke-Emure Oge
Ekiti;Emure;Oke-Emure Sasere
Ekiti;Emure;Owode Ose
Ekiti;Ido-Osi;Aaye/Ifisin Ward
Ekiti;Ido-Osi;Ayetoro Ward 1
Ekiti;Ido-Osi;Ayetoro Ward 2
Ekiti;Ido-Osi;Ido Ward 1
Ekiti;Ido-Osi;Ido Ward 2
Ekiti;Ido-Osi;Ifaki Ward 1
Ekiti;Ido-Osi;Ifaki Ward 2
Ekiti;Ido-Osi;Ilogbo Ward
Ekiti;Ido-Osi;Orin/Ora Ward
Ekiti;Ido-Osi;Osi/Igbole Ward
Ekiti;Ido-Osi;Usi Ward
Ekiti;Ijero;Ekamarun Ward
Ekiti;Ijero;Ekameta Ward
Ekiti;Ijero;Ijero Ward A
Ekiti;Ijero;Ijero Ward B
Ekiti;Ijero;Ijero Ward C
Ekiti;Ijero;Ijero Ward D
Ekiti;Ijero;Ikoro Ward
Ekiti;Ijero;Iloro Ward A
Ekiti;Ijero;Iloro/Ijurin Ward
Ekiti;Ijero;Ipoti Ward A
Ekiti;Ijero;Ipoti Ward B
Ekiti;Ijero;Odo-Owa Ward
Ekiti;Ikere;Afao/Kajola Ward
Ekiti;Ikere;Agbado-Oyo Ward
Ekiti;Ikere;Are/Araromi Ward
Ekiti;Ikere;Atiba/Aafin Ward
Ekiti;Ikere;Idemo Ward
Ekiti;Ikere;Ijao/Ilapetu Ward
Ekiti;Ikere;Odose Ward
Ekiti;Ikere;Ogbonjana Ward
Ekiti;Ikere;Okeosun Ward
Ekiti;Ikere;Okeruku Ward
Ekiti;Ikere;Ugele Ward
Ekiti;Ikole;Asin Ward
Ekiti;Ikole;Ijesa Isu Ward
Ekiti;Ikole;Ikole Ara Ward
Ekiti;Ikole;Ikole Central Ward
Ekiti;Ikole;Ipao/Okeako/Irele Ward
Ekiti;Ikole;Itapaji/Iyemero Ward
Ekiti;Ikole;Odo-Ayedun Ward
Ekiti;Ikole;Odo-Ayedun/Ayebode Ward
Ekiti;Ikole;Odo-Oro Ward
Ekiti;Ikole;Oke-Ayedun/Esun Ward
Ekiti;Ikole;Orin-Odo Ward
Ekiti;Ikole;Usin/Isaba Ward
Ekiti;Ilejemeje;Eda Obada Ward
Ekiti;Ilejemeje;Edaoniyo Ward
Ekiti;Ilejemeje;Ewu Ward
Ekiti;Ilejemeje;Ijesamodu Ward
Ekiti;Ilejemeje;Ilefon Ward
Ekiti;Ilejemeje;Iludun Ward 1
Ekiti;Ilejemeje;Iludun Ward 2
Ekiti;Ilejemeje;Ipere Ward
Ekiti;Ilejemeje;Isapa Ward
Ekiti;Ilejemeje;Oke Iye Ward
Ekiti;Irepodun/Ifelodun;Afao Ward
Ekiti;Irepodun/Ifelodun;Are Ward
Ekiti;Irepodun/Ifelodun;Awo Ward
Ekiti;Irepodun/Ifelodun;Esure Ward
Ekiti;Irepodun/Ifelodun;Eyio Ward
Ekiti;Irepodun/Ifelodun;Igbemo Ward
Ekiti;Irepodun/Ifelodun;Igede Ward A
Ekiti;Irepodun/Ifelodun;Igede Ward B
Ekiti;Irepodun/Ifelodun;Igede Ward C
Ekiti;Irepodun/Ifelodun;Iropora Ward
Ekiti;Irepodun/Ifelodun;Iworoko Ward
Ekiti;Irepodun/Ifelodun;Iyin Ward A
Ekiti;Irepodun/Ifelodun;Iyin Ward B
Ekiti;Ise/Orun;Erinwa Ward I
Ekiti;Ise/Orun;Erinwa Ward II
Ekiti;Ise/Orun;Odose Ward I
Ekiti;Ise/Orun;Odose Ward II
Ekiti;Ise/Orun;Odose Ward III
Ekiti;Ise/Orun;Oraye Ward I
Ekiti;Ise/Orun;Oraye Ward II
Ekiti;Ise/Orun;Oraye Ward III
Ekiti;Ise/Orun;Orun Ward I
Ekiti;Ise/Orun;Orun Ward II
Ekiti;Moba;Erinmope Ward I
Ekiti;Moba;Erinmope Ward II
Ekiti;Moba;Igogo Ward I
Ekiti;Moba;Igogo Ward II
Ekiti;Moba;Ikun Ward
Ekiti;Moba;Ikun ward II
Ekiti;Moba;Osan Ward
Ekiti;Moba;Osun Ward
Ekiti;Moba;Otun Ward I
Ekiti;Moba;Otun Ward II
Ekiti;Moba;Otun Ward III
Ekiti;Oye;Ayede N Ward
Ekiti;Oye;Ayegbaju Ward
Ekiti;Oye;Ilupeju Ward I
Ekiti;Oye;Ilupeju Ward II
Ekiti;Oye;Ire Ward I
Ekiti;Oye;Ire Ward II
Ekiti;Oye;Isan/Ila/Ilem Ward
Ekiti;Oye;Itaji/Ayede Ward
Ekiti;Oye;Itapa/Osin Ward
Ekiti;Oye;Omu/Ijelu Ward
Ekiti;Oye;Oye Ward I
Ekiti;Oye;Oye Ward II
Enugu;Aninri;Mpu Ward
Enugu;Aninri;Ndeaboh Ward
Enugu;Aninri;Nenwe Ward I
Enugu;Aninri;Nenwe Ward II
Enugu;Aninri;Nenwe Ward III
Enugu;Aninri;Oduma Ward I
Enugu;Aninri;Oduma Ward II
Enugu;Aninri;Oduma Ward III
Enugu;Aninri;Oduma Ward IV
Enugu;Aninri;Okpanku Ward
Enugu;Awgu;Agbogugu Ward
Enugu;Awgu;Anikenand Ward
Enugu;Awgu;Awgu Ward 1
Enugu;Awgu;Awgu Ward 11
Enugu;Awgu;Ihe Ward
Enugu;Awgu;Isuawaa/Agbudu Ward
Enugu;Awgu;Mgbidi/Mmaku Ward
Enugu;Awgu;Mgbowo Ward
Enugu;Awgu;Ogbaku Ward
Enugu;Awgu;Ugbo/Ogugu Ward
Enugu;Enugu East;Abakpa Ward I
Enugu;Enugu East;Abakpa Ward II
Enugu;Enugu East;Ibagwa Ward
Enugu;Enugu East;Mbulu Iyiukum Ward II
Enugu;Enugu East;Mbuluiyiukwu Ward I
Enugu;Enugu East;Mbulujodo Ward I
Enugu;Enugu East;Mbulujodo Ward II
Enugu;Enugu East;Trans Ekulu Ward
Enugu;Enugu East;Ugwoyo Ward
Enugu;Enugu East;Umuchigbo Ward
Enugu;Enugu North;Artizan Ward
Enugu;Enugu North;Asata Ward IV
Enugu;Enugu North;GRA East Ward
Enugu;Enugu North;GRA West Ward
Enugu;Enugu North;Independent Layout Ward
Enugu;Enugu North;Iva Valley Ward
Enugu;Enugu North;New Haven East Ward
Enugu;Enugu North;Ogbete Central Ward
Enugu;Enugu North;Ogbete East Ward
Enugu;Enugu North;Ogbete West Ward
Enugu;Enugu North;Ogui New Layout Ward
Enugu;Enugu North;Ogui Township Ward
Enugu;Enugu North;Onu Asata Ward
Enugu;Enugu North;Onuatu Ward
Enugu;Enugu South;Achara East Ward
Enugu;Enugu South;Akwuke Ward XII
Enugu;Enugu South;Amechi East Ward I
Enugu;Enugu South;Awkunanaw East Ward VIII
Enugu;Enugu South;Awkunanaw West Ward
Enugu;Enugu South;Mary Land Ward
Enugu;Enugu South;Obeagu Amechi Uno Ward XI
Enugu;Enugu South;Obeagu Ward I
Enugu;Enugu South;Ugwuaji Ward
Enugu;Enugu South;Uwani East Ward
Enugu;Enugu South;Uwani Wast Ward
Enugu;Ezeagu;Agba Ward
Enugu;Ezeagu;Agbudu Owa Ward I
Enugu;Ezeagu;Agbudu Owa Ward II
Enugu;Ezeagu;Aguobu Umumba Ward
Enugu;Ezeagu;Awha Ward
Enugu;Ezeagu;Imezi Owa Ward I
Enugu;Ezeagu;Imezi Owa Ward II
Enugu;Ezeagu;Iwollo Ward
Enugu;Ezeagu;Mgbagbu Owa Ward I
Enugu;Ezeagu;Mgbagbu Owa Ward II
Enugu;Ezeagu;Obeleagu Ward
Enugu;Ezeagu;Obinofia Ward
Enugu;Ezeagu;Oghe Ward
Enugu;Ezeagu;Oghe Ward I
Enugu;Ezeagu;Oghe Ward II
Enugu;Ezeagu;Oghe Ward III
Enugu;Ezeagu;Olo Ward I
Enugu;Ezeagu;Olo Ward II
Enugu;Ezeagu;Umana Ward
Enugu;Ezeagu;Umumba Ward
Enugu;Igbo-Etiti;Aku Ward I
Enugu;Igbo-Etiti;Aku Ward II
Enugu;Igbo-Etiti;Aku Ward III
Enugu;Igbo-Etiti;Aku Ward IV
Enugu;Igbo-Etiti;Aku Ward V
Enugu;Igbo-Etiti;Aku Ward VI
Enugu;Igbo-Etiti;Diogbe/Umunko Ward
Enugu;Igbo-Etiti;Ekwegbe Ward I
Enugu;Igbo-Etiti;Ekwegbe Ward II
Enugu;Igbo-Etiti;Idoha/ Onyhor/ Ochima Ward
Enugu;Igbo-Etiti;Ikolo/Ohebedim Ward
Enugu;Igbo-Etiti;Ohodo Ward 1
Enugu;Igbo-Etiti;Ohodo Ward II
Enugu;Igbo-Etiti;Ozalla Ward I
Enugu;Igbo-Etiti;Ozalla Ward II
Enugu;Igbo-Etiti;Ukehe Ward I
Enugu;Igbo-Etiti;Ukehe Ward II
Enugu;Igbo-Etiti;Ukehe Ward III
Enugu;Igbo-Etiti;Ukehe Ward IV
Enugu;Igbo-Etiti;Ukehe Ward V
Enugu;Igbo-Eze North;Essodo Ward
Enugu;Igbo-Eze North;Essodo Ward I
Enugu;Igbo-Eze North;Essodo Ward II
Enugu;Igbo-Eze North;Ette Ward I
Enugu;Igbo-Eze North;Ette Ward II
Enugu;Igbo-Eze North;Ezzodo Ward
Enugu;Igbo-Eze North;Umuitodo Ward I
Enugu;Igbo-Eze North;Umuitodo Ward II
Enugu;Igbo-Eze North;Umuitodo Ward III
Enugu;Igbo-Eze North;Umuozzi Ward III
Enugu;Igbo-Eze North;Umuozzi Ward IV
Enugu;Igbo-Eze North;Umuozzi Ward IX
Enugu;Igbo-Eze North;Umuozzi Ward V
Enugu;Igbo-Eze North;Umuozzi Ward VI
Enugu;Igbo-Eze North;Umuozzi Ward VII
Enugu;Igbo-Eze North;Umuozzi Ward VIII
Enugu;Igbo-Eze North;Umuozzi Ward X
Enugu;Igbo-Eze South;Ajuona Ward
Enugu;Igbo-Eze South;Alor Agu Ward
Enugu;Igbo-Eze South;Amebo Ward
Enugu;Igbo-Eze South;Ezema Ward
Enugu;Igbo-Eze South;Iheaka Ward I
Enugu;Igbo-Eze South;Iheaka Ward II
Enugu;Igbo-Eze South;Iheakpau Awka Ward I
Enugu;Igbo-Eze South;Iheakpu-Awka Ward II
Enugu;Igbo-Eze South;Isiagu/Achara Ward
Enugu;Igbo-Eze South;Itchi-Uwenu Ward
Enugu;Igbo-Eze South;Itchi Uwani Word
Enugu;Igbo-Eze South;Nkalagu-Obukpa Ward
Enugu;Igbo-Eze South;Uhunowere Ward
Enugu;Igbo-Eze South;Umuelo Ward
Enugu;Igbo-Eze South;Umulolo Ward
Enugu;Igbo-Eze South;Unadu Ward
Enugu;Isi-Uzo;Eha_Amufu Ward I
Enugu;Isi-Uzo;Eha_Amufu Ward II
Enugu;Isi-Uzo;Eha_Amufu Ward III
Enugu;Isi-Uzo;Eha_Amufu Ward IV
Enugu;Isi-Uzo;Ikem Ward I
Enugu;Isi-Uzo;Ikem Ward II
Enugu;Isi-Uzo;Mbu ward I
Enugu;Isi-Uzo;Mbu ward II
Enugu;Isi-Uzo;Neke Ward I
Enugu;Isi-Uzo;Neke Ward II
Enugu;Isi-Uzo;Umualor Ward
Enugu;Nkanu East;Amaechi Idodo/Oruku Ward
Enugu;Nkanu East;Amafor Ward
Enugu;Nkanu East;Ihuokpala Ward
Enugu;Nkanu East;Isienu Akpaowfu Ward
Enugu;Nkanu East;Mburubu Ward
Enugu;Nkanu East;Nara Ward I
Enugu;Nkanu East;Nara Ward II
Enugu;Nkanu East;Nkerefi Ward I
Enugu;Nkanu East;Nkerefi Ward II
Enugu;Nkanu East;Nomeh Ward
Enugu;Nkanu East;Obinagu Ward
Enugu;Nkanu East;Ohuani /Onichagu Ward
Enugu;Nkanu East;Owo Ward
Enugu;Nkanu East;Ubahu Amankanu Ward
Enugu;Nkanu East;Ubinagu/Amankanu Ward
Enugu;Nkanu West;Agbani Ward
Enugu;Nkanu West;Akegbe Ugwu Ward
Enugu;Nkanu West;Amodu Ward
Enugu;Nkanu West;Amurr Ward II
Enugu;Nkanu West;Amurri Ward I
Enugu;Nkanu West;Ndiuno Uwani Ward
Enugu;Nkanu West;O' Ejindiagu Ward
Enugu;Nkanu West;O' Ejindiuno Akpugo Ward
Enugu;Nkanu West;Obe Ward
Enugu;Nkanu West;Obinagu Uwani Ward
